update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
334,0.498213,10000,0,0,0,0,10000,0,0,0,0,0
335,0.498245,10000,0,0,0,0,10000,0,0,0,0,0
336,0.498177,10000,0,0,0,0,10000,0,0,0,0,0
337,0.498176,10000,0,0,0,0,10000,0,0,0,0,0
338,0.498166,10000,0,0,0,0,10000,0,0,0,0,0
339,0.498146,10000,0,0,0,0,10000,0,0,0,0,0
340,0.498175,10000,0,0,0,0,10000,0,0,0,0,0
341,0.498192,10000,0,0,0,0,10000,0,0,0,0,0
342,0.498103,10000,0,0,0,0,10000,0,0,0,0,0
343,0.498114,10000,0,0,0,0,10000,0,0,0,0,0
344,0.498138,10000,0,0,0,0,10000,0,0,0,0,0
345,0.498081,10000,0,0,0,0,10000,0,0,0,0,0
346,0.498114,10000,0,0,0,0,10000,0,0,0,0,0
347,0.497986,10000,0,0,0,0,10000,0,0,0,0,0
348,0.497948,10000,0,0,0,0,10000,0,0,0,0,0
349,0.497968,10000,0,0,0,0,10000,0,0,0,0,0
350,0.497917,10000,0,0,0,0,10000,0,0,0,0,0
351,0.498001,10000,0,0,0,0,10000,0,0,0,0,0
352,0.497981,10000,0,0,0,0,10000,0,0,0,0,0
353,0.498094,10000,0,0,0,0,10000,0,0,0,0,0
354,0.49811,10000,0,0,0,0,10000,0,0,0,0,0
355,0.498116,10000,0,0,0,0,10000,0,0,0,0,0
356,0.498035,10000,0,0,0,0,10000,0,0,0,0,0
357,0.498063,10000,0,0,0,0,10000,0,0,0,0,0
358,0.497985,10000,0,0,0,0,10000,0,0,0,0,0
359,0.497984,10000,0,0,0,0,10000,0,0,0,0,0
360,0.497973,10000,0,0,0,0,10000,0,0,0,0,0
361,0.497882,10000,0,0,0,0,10000,0,0,0,0,0
362,0.497905,10000,0,0,0,0,10000,0,0,0,0,0
363,0.497847,10000,0,0,0,0,10000,0,0,0,0,0
364,0.497844,10000,0,0,0,0,10000,0,0,0,0,0
365,0.497789,10000,0,0,0,0,10000,0,0,0,0,0
366,0.497802,10000,0,0,0,0,10000,0,0,0,0,0
367,0.497724,10000,0,0,0,0,10000,0,0,0,0,0
368,0.497643,10000,0,0,0,0,10000,0,0,0,0,0
369,0.497665,10000,0,0,0,0,10000,0,0,0,0,0
370,0.497591,10000,0,0,0,0,10000,0,0,0,0,0
371,0.497585,10000,0,0,0,0,10000,0,0,0,0,0
372,0.497656,10000,0,0,0,0,10000,0,0,0,0,0
373,0.497682,10000,0,0,0,0,10000,0,0,0,0,0
374,0.497672,10000,0,0,0,0,10000,0,0,0,0,0
375,0.497663,10000,0,0,0,0,10000,0,0,0,0,0
376,0.497638,10000,0,0,0,0,10000,0,0,0,0,0
377,0.497723,10000,0,0,0,0,10000,0,0,0,0,0
378,0.497747,10000,0,0,0,0,10000,0,0,0,0,0
379,0.497692,10000,0,0,0,0,10000,0,0,0,0,0
380,0.497665,10000,0,0,0,0,10000,0,0,0,0,0
381,0.497755,10000,0,0,0,0,10000,0,0,0,0,0
382,0.497754,10000,0,0,0,0,10000,0,0,0,0,0
383,0.497704,10000,0,0,0,0,10000,0,0,0,0,0
384,0.497652,10000,0,0,0,0,10000,0,0,0,0,0
385,0.497577,10000,0,0,0,0,10000,0,0,0,0,0
386,0.497633,10000,0,0,0,0,10000,0,0,0,0,0
387,0.497569,10000,0,0,0,0,10000,0,0,0,0,0
388,0.497556,10000,0,0,0,0,10000,0,0,0,0,0
389,0.497567,10000,0,0,0,0,10000,0,0,0,0,0
390,0.497507,10000,0,0,0,0,10000,0,0,0,0,0
391,0.497507,10000,0,0,0,0,10000,0,0,0,0,0
392,0.497429,10000,0,0,0,0,10000,0,0,0,0,0
393,0.497422,10000,0,0,0,0,10000,0,0,0,0,0
394,0.497432,10000,0,0,0,0,10000,0,0,0,0,0
395,0.497447,10000,0,0,0,0,10000,0,0,0,0,0
396,0.497527,10000,0,0,0,0,10000,0,0,0,0,0
397,0.497451,10000,0,0,0,0,10000,0,0,0,0,0
398,0.497449,10000,0,0,0,0,10000,0,0,0,0,0
399,0.497378,10000,0,0,0,0,10000,0,0,0,0,0
400,0.497374,10000,0,0,0,0,10000,0,0,0,0,0
401,0.497335,10000,0,0,0,0,10000,0,0,0,0,0
402,0.497385,10000,0,0,0,0,10000,0,0,0,0,0
403,0.497439,10000,0,0,0,0,10000,0,0,0,0,0
404,0.497516,10000,0,0,0,0,10000,0,0,0,0,0
405,0.497441,10000,0,0,0,0,10000,0,0,0,0,0
406,0.497418,10000,0,0,0,0,10000,0,0,0,0,0
407,0.49739,10000,0,0,0,0,10000,0,0,0,0,0
408,0.497352,10000,0,0,0,0,10000,0,0,0,0,0
409,0.497307,10000,0,0,0,0,10000,0,0,0,0,0
410,0.49731,10000,0,0,0,0,10000,0,0,0,0,0
411,0.497249,10000,0,0,0,0,10000,0,0,0,0,0
412,0.497155,10000,0,0,0,0,10000,0,0,0,0,0
413,0.497184,10000,0,0,0,0,10000,0,0,0,0,0
414,0.497237,10000,0,0,0,0,10000,0,0,0,0,0
415,0.497259,10000,0,0,0,0,10000,0,0,0,0,0
416,0.497296,10000,0,0,0,0,10000,0,0,0,0,0
417,0.497264,10000,0,0,0,0,10000,0,0,0,0,0
418,0.497262,10000,0,0,0,0,10000,0,0,0,0,0
419,0.497245,10000,0,0,0,0,10000,0,0,0,0,0
420,0.497258,10000,0,0,0,0,10000,0,0,0,0,0
421,0.49722,10000,0,0,0,0,10000,0,0,0,0,0
422,0.497179,10000,0,0,0,0,10000,0,0,0,0,0
423,0.497211,10000,0,0,0,0,10000,0,0,0,0,0
424,0.497143,10000,0,0,0,0,10000,0,0,0,0,0
425,0.497141,10000,0,0,0,0,10000,0,0,0,0,0
426,0.497221,10000,0,0,0,0,10000,0,0,0,0,0
427,0.49721,10000,0,0,0,0,10000,0,0,0,0,0
428,0.497209,10000,0,0,0,0,10000,0,0,0,0,0
429,0.497116,10000,0,0,0,0,10000,0,0,0,0,0
430,0.49706,10000,0,0,0,0,10000,0,0,0,0,0
431,0.496982,10000,0,0,0,0,10000,0,0,0,0,0
432,0.49704,10000,0,0,0,0,10000,0,0,0,0,0
433,0.497074,10000,0,0,0,0,10000,0,0,0,0,0
